"_loan_id","_pdate","_od","_pr","_ost_pre","_ost_aft"
"b6d12c4d54674cb511e8c605d3e6f6a6","2019-11-04","82209.00","28591.00","567098.000","484889.000"
"b6d12c4d54674cb511e8c605d3e6f6a6","2019-12-02","90058.00","20742.00","484889.000","394831.000"
"b6d12c4d54674cb511e8c605d3e6f6a6","2020-01-03","91497.00","19303.00","394831.000","303334.000"
"b6d12c4d54674cb511e8c605d3e6f6a6","2020-02-03","96434.00","14366.00","303334.000","206900.000"
"b6d12c4d54674cb511e8c605d3e6f6a6","2020-03-02","101949.00","8851.00","206900.000","104951.000"
"b6d12c4d54674cb511e8c605d3e6f6a6","2020-04-02","104951.00","4971.00","104951.000","0.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2017-09-28","35500.00","26475.00","559000.000","523500.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2017-10-30","36382.00","25593.00","523500.000","487118.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2017-11-28","40393.00","21582.00","487118.000","446725.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2017-12-28","41500.00","20475.00","446725.000","405225.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2018-01-29","42164.00","19811.00","405225.000","363061.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2018-02-28","45335.00","16640.00","363061.000","317726.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2018-03-28","48383.00","13592.00","317726.000","269343.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2018-04-30","48396.00","13579.00","269343.000","220947.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2018-05-28","52523.00","9452.00","220947.000","168424.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2018-06-28","53998.00","7977.00","168424.000","114426.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2018-07-30","56381.00","5594.00","114426.000","58045.000"
"b6ed2c4d54674cb511e791fd2015fbb3","2018-08-28","58045.00","2572.00","58045.000","0.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2017-07-20","0.00","0.00","7000000.000","7000000.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2017-08-21","0.00","298667.00","7000000.000","7000000.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2017-09-20","0.00","280000.00","7000000.000","7000000.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2017-10-20","0.00","280000.00","7000000.000","7000000.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2017-11-20","655667.00","289333.00","7000000.000","6344333.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2017-12-20","691227.00","253773.00","6344333.000","5653106.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2018-01-22","696263.00","248737.00","5653106.000","4956843.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2018-02-20","753335.00","191665.00","4956843.000","4203508.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2018-03-20","788069.00","156931.00","4203508.000","3415439.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2018-04-20","803829.00","141171.00","3415439.000","2611610.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2018-05-21","837053.00","107947.00","2611610.000","1774557.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2018-06-20","874018.00","70982.00","1774557.000","900539.000"
"b6fc2c4d54674cb511e775a3e3cc1fc1","2018-07-20","900539.00","36022.00","900539.000","0.000"
"b7202c4d54674cb511e85d7460039c4f","2018-05-18","0.00","0.00","0.000","0.000"
"b7202c4d54674cb511e85d7460039c4f","2018-06-18","0.00","128133.00","3100000.000","3100000.000"
"b7202c4d54674cb511e85d7460039c4f","2018-07-18","0.00","124000.00","3100000.000","3100000.000"
"b7202c4d54674cb511e85d7460039c4f","2018-08-20","0.00","136400.00","3100000.000","3100000.000"
"b7202c4d54674cb511e85d7460039c4f","2018-09-18","0.00","119867.00","3100000.000","3100000.000"
"b7202c4d54674cb511e85d7460039c4f","2018-10-18","0.00","124000.00","3100000.000","3100000.000"
"b7202c4d54674cb511e85d7460039c4f","2018-11-19","0.00","132267.00","3100000.000","3100000.000"
"b7202c4d54674cb511e85d7460039c4f","2018-12-19","467700.00","124000.00","3100000.000","2632300.000"
"b7202c4d54674cb511e85d7460039c4f","2019-01-18","486408.00","105292.00","2632300.000","2145892.000"
"b7202c4d54674cb511e85d7460039c4f","2019-02-18","503003.00","88697.00","2145892.000","1642889.000"
"b7202c4d54674cb511e85d7460039c4f","2019-03-18","530365.00","61335.00","1642889.000","1112524.000"
"b7202c4d54674cb511e85d7460039c4f","2019-04-18","545716.00","45984.00","1112524.000","566808.000"
"b7202c4d54674cb511e85d7460039c4f","2019-05-20","566808.00","24184.00","566808.000","0.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-04-28","0.00","0.00","0.000","0.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-05-28","0.00","116667.00","2800000.000","2800000.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-06-28","0.00","120556.00","2800000.000","2800000.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-07-30","0.00","124444.00","2800000.000","2800000.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-08-28","0.00","112778.00","2800000.000","2800000.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-09-28","0.00","120556.00","2800000.000","2800000.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-10-29","0.00","120556.00","2800000.000","2800000.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-11-28","26833.00","116667.00","2800000.000","2773167.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2018-12-28","27951.00","115549.00","2773167.000","2745216.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-01-28","25303.00","118197.00","2745216.000","2719913.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-02-28","26393.00","117107.00","2719913.000","2693520.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-03-28","38752.00","104748.00","2693520.000","2654768.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-04-29","25510.00","117990.00","2654768.000","2629258.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-05-28","37599.00","105901.00","2629258.000","2591659.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-06-28","31915.00","111585.00","2591659.000","2559744.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-07-29","33289.00","110211.00","2559744.000","2526455.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-08-28","38231.00","105269.00","2526455.000","2488224.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-09-30","29456.00","114044.00","2488224.000","2458768.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-10-28","47881.00","95619.00","2458768.000","2410887.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-11-28","39698.00","103802.00","2410887.000","2371189.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2019-12-30","38114.00","105386.00","2371189.000","2333075.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-01-28","49529.00","93971.00","2333075.000","2283546.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-02-28","45181.00","98319.00","2283546.000","2238365.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-03-30","47126.00","96374.00","2238365.000","2191239.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-04-28","55242.00","88258.00","2191239.000","2135997.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-05-28","54500.00","89000.00","2135997.000","2081497.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-06-29","50989.00","92511.00","2081497.000","2030508.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-07-28","61716.00","81784.00","2030508.000","1968792.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-08-28","58733.00","84767.00","1968792.000","1910059.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-09-28","61261.00","82239.00","1910059.000","1848798.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-10-28","66467.00","77033.00","1848798.000","1782331.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-11-30","61810.00","81690.00","1782331.000","1720521.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2020-12-28","76591.00","66909.00","1720521.000","1643930.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-01-28","72720.00","70780.00","1643930.000","1571210.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-03-01","73668.00","69832.00","1571210.000","1497542.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-03-29","85262.00","58238.00","1497542.000","1412280.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-04-28","84655.00","58845.00","1412280.000","1327625.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-05-28","88182.00","55318.00","1327625.000","1239443.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-06-28","90135.00","53365.00","1239443.000","1149308.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-07-28","95612.00","47888.00","1149308.000","1053696.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-08-31","93742.00","49758.00","1053696.000","959954.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-09-28","106168.00","37332.00","959954.000","853786.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-10-28","107926.00","35574.00","853786.000","745860.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-11-29","110351.00","33149.00","745860.000","635509.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2021-12-28","117903.00","25597.00","635509.000","517606.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2022-01-28","121214.00","22286.00","517606.000","396392.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2022-02-28","126433.00","17067.00","396392.000","269959.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2022-03-28","133002.00","10498.00","269959.000","136957.000"
"bb882c4d54674cb511e84dc7bd5e7eba","2022-04-26","136957.00","5897.00","136957.000","0.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2018-09-03","0.00","272708.00","5100000.000","5100000.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2018-10-01","0.00","218167.00","5100000.000","5100000.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2018-10-30","0.00","225958.00","5100000.000","5100000.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2018-11-30","0.00","241542.00","5100000.000","5100000.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2019-01-03","0.00","264917.00","5100000.000","5100000.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2019-01-30","0.00","210375.00","5100000.000","5100000.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2019-02-28","766242.00","225958.00","5100000.000","4333758.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2019-04-01","780327.00","211873.00","4333758.000","3553431.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2019-04-30","834763.00","157437.00","3553431.000","2718668.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2019-05-30","867594.00","124606.00","2718668.000","1851074.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2019-07-01","901703.00","90497.00","1851074.000","949371.000"
"bc1c2c4d54674cb511e893aacc3f1be7","2019-07-30","949371.00","42062.00","949371.000","0.000"
"bc1c2c4d54674cb511e893aacc3f1be9","2018-09-03","0.00","219236.00","4100000.000","4100000.000"
"bc1c2c4d54674cb511e893aacc3f1be9","2018-10-01","0.00","175389.00","4100000.000","4100000.000"
"bc1c2c4d54674cb511e893aacc3f1be9","2018-10-30","0.00","181653.00","4100000.000","4100000.000"
"bc1c2c4d54674cb511e893aacc3f1be9","2018-11-30","0.00","194181.00","4100000.000","4100000.000"
"bc1c2c4d54674cb511e893aacc3f1be9","2019-01-03","0.00","212972.00","4100000.000","4100000.000"
